CustomerID,Age,Gender,Region,No.ofProductsPurchased,TotalSpend(Annually),CreditScore,MaritalStatus,LoyaltyStatus,TransactionFrequency(per month)
2795,24,Female,West,1,62763.21289979582,595,Married,Platinum,13
2796,33,Female,South,41,8268.397870573117,633,Married,New,1
2797,33,Female,West,48,57713.291764830654,547,Divorced,Platinum,13
2798,50,Male,North,31,15082.822176029862,540,Married,Silver,5
2799,21,Female,West,36,66838.76085029246,405,Single,Platinum,12
2800,21,Male,North,44,74548.6977497515,422,Married,Platinum,13
2801,56,Male,East,33,44101.60783790647,334,Married,Gold,8
2802,57,Male,North,33,45622.30515208577,715,Single,Gold,11
2803,34,Male,South,39,43270.384222672605,626,Single,Gold,8
2804,54,Male,East,18,6638.57992285234,594,Married,New,1
2805,56,Male,South,23,16657.487223194352,731,Single,New,2
2806,69,Male,South,23,35430.53035162198,646,Married,Gold,8
2807,46,Female,South,15,20735.419844468517,336,Married,Silver,4
2808,69,Female,West,26,24246.547514993465,811,Married,Silver,4
2809,53,Female,South,30,15983.559905309592,834,Single,Silver,7
2810,55,Male,East,25,3657.928150610701,317,Divorced,New,2
2811,56,Male,North,45,70320.94723788265,326,Divorced,Platinum,14
2812,67,Male,South,16,15334.406828539359,835,Married,New,2
2813,54,Male,East,39,39729.64214721922,328,Married,Gold,9
2814,69,Female,South,48,85906.59390769969,416,Single,Platinum,12
2815,52,Male,North,45,22101.400131246915,431,Divorced,Silver,3
2816,24,Female,East,14,9137.169854424901,588,Divorced,New,1
2817,44,Male,East,17,4422.865079371756,535,Divorced,New,1
2818,45,Female,North,12,40507.434123523126,341,Single,Gold,11
2819,39,Male,East,29,15048.155844030402,459,Single,Silver,7
2820,31,Female,North,32,3794.3016080157045,424,Single,New,1
2821,24,Male,East,24,8799.156795825931,559,Married,New,2
2822,54,Female,East,13,66678.81972981458,575,Single,Platinum,13
2823,39,Male,North,20,3278.676999992158,512,Married,New,2
2824,22,Female,North,15,77176.84812211109,772,Married,Platinum,13
2825,19,Female,East,4,10787.300984420724,730,Married,New,1
2826,44,Male,East,34,22974.07697475599,379,Married,Silver,7
2827,38,Female,North,28,36073.315964843765,527,Single,Gold,8
2828,55,Male,West,2,20746.543348115814,394,Single,Silver,7
2829,32,Male,North,47,45827.30008674289,723,Divorced,Gold,8
2830,38,Male,East,30,16619.640186141183,815,Divorced,New,2
2831,27,Female,East,26,21691.591396857642,464,Married,Silver,5
2832,40,Female,East,47,78875.81565424698,725,Divorced,Platinum,13
2833,56,Male,North,26,45337.17510640458,341,Divorced,Gold,11
2834,22,Male,East,20,44915.67490392376,702,Divorced,Gold,8
2835,18,Female,West,42,11853.217105511783,715,Married,New,1
2836,30,Female,South,28,36018.3844399841,599,Divorced,Gold,8
2837,38,Female,West,20,36964.7386193205,354,Single,Gold,9
2838,43,Male,North,11,33750.84580010009,635,Married,Gold,9
2839,67,Male,East,10,10121.614540063041,729,Single,New,2
2840,62,Male,North,23,17609.50903183218,633,Married,Silver,4
2841,38,Male,South,37,18082.44327081487,705,Single,New,2
2842,35,Male,North,41,77296.02256962356,329,Divorced,Platinum,13
2843,54,Female,East,19,36833.160539743614,834,Married,Gold,11
2844,62,Male,South,45,42166.8889125893,816,Single,Gold,8
2845,49,Female,South,18,26097.511880201877,520,Married,Silver,3
2846,53,Female,East,49,37088.55566041725,793,Single,Gold,10
2847,34,Male,East,27,21991.122623024617,552,Divorced,Silver,3
2848,52,Female,East,6,31284.264333402312,620,Married,Gold,10
2849,66,Male,North,10,41941.81072424958,338,Married,Gold,9
2850,28,Female,West,2,13564.070955521845,764,Single,New,1
2851,38,Male,North,24,14335.236476007876,710,Single,New,1
2852,69,Male,North,38,71130.03089734624,711,Divorced,Platinum,13
2853,43,Female,West,28,24486.13933113814,791,Single,Silver,6
2854,21,Male,East,28,78623.26744772404,737,Single,Platinum,13
2855,51,Female,East,45,14221.06047776568,778,Single,New,2
2856,69,Male,West,39,15254.32532236093,371,Divorced,Silver,7
2857,65,Male,West,2,6588.663531682413,519,Divorced,New,2
2858,35,Male,North,46,28193.662110514906,303,Married,Silver,6
2859,57,Female,South,5,45391.03143187796,589,Divorced,Gold,8
2860,52,Female,West,11,99080.7816125041,679,Single,Platinum,14
2861,58,Male,North,10,56953.76690103567,654,Married,Platinum,14
2862,46,Female,South,43,18337.800791817805,379,Divorced,Silver,7
2863,69,Male,East,2,76963.37326109895,365,Divorced,Platinum,12
2864,46,Female,East,15,3122.935321094258,435,Single,New,1
2865,55,Female,North,39,51727.48906408449,698,Single,Platinum,12
2866,59,Male,North,41,21034.32414245919,646,Divorced,Silver,5
2867,38,Male,West,37,64382.23670769912,358,Married,Platinum,12
2868,59,Male,East,7,63188.04228294414,818,Single,Platinum,13
2869,30,Male,North,20,9578.555353218237,536,Divorced,New,2
2870,66,Male,East,34,34769.08232530899,378,Divorced,Gold,9
2871,58,Female,East,35,2164.8931406865804,414,Single,New,2
2872,34,Female,West,34,56265.96289539256,761,Married,Platinum,12
2873,26,Male,South,22,90316.20367442646,425,Married,Platinum,14
2874,58,Male,West,31,44296.961490534806,799,Married,Gold,10
2875,18,Male,North,23,32589.723911341243,401,Single,Gold,9
2876,19,Female,West,19,2977.7780697470766,473,Single,New,1
2877,65,Male,West,4,44946.860168870604,751,Single,Gold,9
2878,46,Male,East,24,3471.547580511527,391,Married,New,2
2879,50,Female,West,20,29723.131127360284,684,Married,Silver,7
2880,27,Female,North,39,77028.50333104545,504,Single,Platinum,13
2881,67,Female,South,28,33840.15940820176,662,Single,Gold,9
2882,57,Female,West,39,27882.126817690994,797,Single,Silver,7
2883,38,Male,West,17,19792.133188458527,836,Married,Silver,3
2884,45,Female,South,19,3599.2661955794006,533,Divorced,New,1
2885,28,Female,North,48,3946.971101063486,315,Divorced,New,2
2886,51,Male,North,35,45363.94496446075,440,Married,Gold,11
2887,25,Male,West,32,11732.129497159482,719,Single,New,1
2888,39,Male,East,47,20726.78670391407,755,Single,Silver,4
2889,25,Female,West,46,15462.491591766156,599,Single,Silver,6
2890,66,Male,South,47,91331.33086748038,638,Single,Platinum,12
2891,32,Female,South,46,20110.78149460508,602,Married,Silver,6
2892,34,Female,South,39,34963.45839616749,375,Divorced,Gold,8
2893,40,Female,West,35,78994.66211877496,615,Divorced,Platinum,14
2894,41,Male,West,30,17049.918837513753,799,Married,New,1
2895,62,Female,North,17,90644.80185914715,374,Single,Platinum,13
2896,36,Male,East,42,20216.77418248602,665,Divorced,Silver,4
2897,22,Male,West,47,46246.01700298139,845,Married,Gold,9
2898,49,Male,North,29,5183.929003343123,695,Single,New,1
2899,61,Female,West,6,1910.2804079070243,530,Divorced,New,1
2900,18,Female,North,17,27694.61224073669,327,Married,Silver,4
2901,40,Female,North,17,40952.69564209229,774,Divorced,Gold,11
2902,54,Male,East,14,24037.043579210782,594,Divorced,Silver,3
2903,25,Female,West,24,29062.36904542103,726,Married,Silver,6
2904,30,Female,North,37,41183.0296987851,390,Married,Gold,10
2905,25,Female,South,40,15083.752960169835,414,Divorced,Silver,5
2906,40,Female,South,39,47412.31682006206,458,Divorced,Gold,10
2907,60,Female,South,32,35695.0216064692,557,Married,Gold,10
2908,18,Male,East,36,22526.503811760056,672,Single,Silver,4
2909,62,Male,North,37,18073.299038421304,389,Single,Silver,7
2910,68,Male,East,48,64849.17842274867,597,Single,Platinum,14
2911,41,Male,West,14,7179.839632603304,330,Single,New,2
2912,52,Female,West,27,4866.160159341225,657,Married,New,1
2913,41,Male,North,19,42542.612611627745,769,Single,Gold,8
2914,34,Female,South,31,91178.78456564754,427,Divorced,Platinum,14
2915,22,Male,North,46,36816.440443726904,569,Single,Gold,10
2916,37,Male,North,9,78417.00191630205,797,Married,Platinum,14
2917,38,Male,North,38,45551.75786746273,712,Single,Gold,10
2918,57,Female,East,17,7436.108734924372,508,Single,New,2
2919,48,Female,West,19,76992.17179909255,605,Married,Platinum,12
2920,63,Male,North,44,20750.752660910326,490,Single,Silver,4
2921,53,Female,North,4,21112.52971849526,656,Married,Silver,6
2922,28,Male,North,48,14331.352119962656,756,Single,New,1
2923,69,Male,East,11,67442.2764473076,748,Married,Platinum,12
2924,32,Male,East,22,25486.13452334547,367,Single,Silver,5
2925,36,Female,East,4,16881.228784077444,766,Divorced,Silver,6
2926,24,Male,North,17,29511.81181075915,659,Divorced,Silver,4
2927,68,Male,South,8,8010.869517743861,686,Married,New,1
2928,45,Male,South,46,35963.26104333548,427,Married,Gold,8
2929,68,Female,South,34,15638.213539059534,784,Married,Silver,5
2930,60,Male,West,11,25669.547585683893,543,Divorced,Silver,6
2931,22,Female,North,31,44687.18089939666,318,Married,Gold,9
2932,22,Male,South,11,29454.33915791365,695,Single,Silver,7
2933,47,Female,South,38,62685.27787875825,528,Married,Platinum,14
2934,49,Male,South,21,16240.876353063357,667,Married,Silver,5
2935,25,Male,North,46,48302.69515436865,357,Single,Gold,11
2936,27,Female,South,30,3327.841311514977,580,Single,New,1
2937,55,Female,South,10,7493.783025914937,401,Divorced,New,2
2938,64,Male,North,26,53032.9818913839,347,Single,Platinum,12
2939,49,Female,West,27,26408.772074642504,358,Single,Silver,5
2940,65,Male,East,8,16905.388457057106,460,Married,Silver,6
2941,45,Male,South,39,43911.72696083207,402,Divorced,Gold,10
2942,34,Male,East,8,40646.8609570681,711,Single,Gold,8
2943,48,Female,West,8,97774.40652336302,482,Divorced,Platinum,13
2944,25,Male,West,34,51845.882153867155,716,Single,Platinum,13
2945,57,Female,South,16,19380.73118700087,415,Divorced,Silver,6
2946,42,Male,North,41,16042.633760013658,698,Single,Silver,6
2947,26,Female,West,13,93959.88176198595,736,Married,Platinum,14
2948,19,Female,East,23,6345.11038294997,617,Divorced,New,2
2949,32,Male,East,12,5814.726511221091,549,Divorced,New,2
2950,67,Female,East,27,11314.578921163098,746,Single,New,2
2951,20,Male,East,22,14890.32257313051,796,Divorced,New,1
2952,66,Male,West,32,69935.18275879078,642,Single,Platinum,14
2953,53,Male,South,49,36315.037362780466,726,Divorced,Gold,11
2954,21,Male,South,27,7949.700599487349,539,Divorced,New,2
2955,31,Male,East,2,53063.80199167224,358,Married,Platinum,13
2956,58,Female,South,45,16466.857273622016,826,Married,New,1
2957,58,Male,East,33,27344.895468033177,502,Divorced,Silver,5
2958,42,Female,East,26,19073.072828603246,765,Married,New,1
2959,67,Female,North,28,87295.82973777052,595,Divorced,Platinum,13
2960,27,Male,West,19,19236.835182873234,586,Single,Silver,6
2961,38,Female,West,43,24007.61190785555,372,Divorced,Silver,6
2962,53,Male,East,5,11414.036109143553,822,Divorced,New,1
2963,29,Female,West,33,2053.545613702984,636,Married,New,1
2964,44,Female,South,20,24579.362132077717,617,Married,Silver,3
2965,57,Female,East,30,47022.15309168406,502,Single,Gold,8
2966,19,Male,North,45,53362.40628498095,530,Single,Platinum,14
2967,30,Female,South,8,55300.18660666494,356,Single,Platinum,13
2968,49,Male,North,38,78280.36537146785,719,Divorced,Platinum,13
2969,48,Female,North,17,60910.593050967014,579,Single,Platinum,13
2970,33,Female,West,44,80590.90613888239,604,Single,Platinum,12
2971,49,Female,West,1,18218.1573788301,765,Married,Silver,7
2972,49,Female,East,3,55824.09871530297,473,Married,Platinum,12
2973,51,Male,West,46,40911.49964329655,565,Single,Gold,9
2974,28,Male,North,26,47243.902760652374,546,Single,Gold,11
2975,27,Female,North,31,7166.09774935477,377,Divorced,New,2
2976,32,Female,South,8,8368.526237823682,552,Divorced,New,2
2977,34,Male,North,43,12663.351743900483,774,Married,New,1
2978,57,Male,East,46,8973.807861673231,475,Single,New,1
2979,35,Male,East,8,20655.58761864406,720,Single,Silver,5
2980,26,Male,West,35,47048.95335713987,760,Single,Gold,11
2981,42,Female,West,39,22067.63385223089,553,Single,Silver,4
2982,57,Female,West,28,35357.15294720992,819,Single,Gold,8
2983,31,Male,East,4,18903.882465401894,406,Divorced,Silver,3
2984,42,Male,North,16,41353.35768729306,470,Divorced,Gold,10
2985,67,Male,West,13,1711.0924318616123,357,Single,New,2
2986,39,Male,South,20,48601.12389177017,636,Divorced,Gold,8
2987,69,Male,West,5,3443.171461286821,641,Divorced,New,1
2988,47,Male,East,37,36712.49635691711,589,Single,Gold,11
2989,37,Female,West,20,18499.52330611849,383,Divorced,Silver,5
2990,38,Female,North,24,50150.39802803607,416,Single,Platinum,14
2991,61,Female,West,36,43851.00473617596,833,Divorced,Gold,10
2992,49,Male,East,34,23858.293515513353,518,Single,Silver,4
2993,68,Male,East,45,90482.22700985578,401,Single,Platinum,12
2994,63,Male,South,48,15615.161601764707,755,Divorced,Silver,6
2995,66,Female,East,34,96432.78223666601,825,Divorced,Platinum,12
2996,38,Male,South,19,3977.98246054329,565,Married,New,1
2997,52,Male,North,17,48261.39725011587,586,Single,Gold,11
2998,49,Female,East,5,16606.972231013093,440,Single,Silver,5
2999,47,Male,West,25,44878.411629392824,705,Single,Gold,9
3000,56,Female,North,18,6214.224082890939,592,Single,New,1
3001,66,Female,West,8,4223.720937273256,330,Divorced,New,1
3002,29,Male,West,27,31582.847918660387,470,Divorced,Gold,9
3003,58,Female,West,15,24071.04764770111,654,Married,Silver,7
3004,64,Male,North,45,15396.598246108697,504,Single,Silver,5
3005,35,Female,North,13,22519.23148719011,777,Married,Silver,5
3006,38,Male,East,16,42084.171515873095,590,Married,Gold,10
3007,30,Female,West,22,25987.856209312828,410,Married,Silver,5
3008,38,Male,South,20,29870.01951337269,367,Married,Silver,5
3009,25,Female,East,13,63004.685675388246,672,Married,Platinum,13
3010,63,Female,North,20,19835.847320602126,495,Divorced,Silver,4
3011,57,Female,South,2,4070.308121280928,425,Divorced,New,1
3012,63,Male,North,35,25973.740677882524,561,Married,Silver,6
3013,24,Male,South,47,48636.385365122274,454,Divorced,Gold,9
3014,40,Female,East,19,49486.47499163117,407,Divorced,Gold,9
3015,61,Male,South,45,29187.17049837194,722,Married,Silver,6
3016,49,Female,East,37,47587.66015430487,334,Divorced,Gold,8
3017,28,Male,North,6,49819.54747641262,343,Divorced,Gold,8
3018,39,Female,South,14,20639.185902517453,715,Single,Silver,3
3019,39,Male,West,4,97416.06599993532,584,Married,Platinum,12
3020,60,Female,West,22,88050.99811979558,746,Single,Platinum,13
3021,42,Female,North,39,58422.99297639891,817,Single,Platinum,14
3022,39,Female,South,36,52273.25939386011,326,Married,Platinum,12
3023,45,Female,West,34,2930.3556208329,526,Single,New,2
3024,46,Male,East,27,26681.26686431439,724,Single,Silver,5
3025,30,Female,South,7,42633.93762451768,667,Divorced,Gold,11
3026,35,Male,South,3,34487.1251469337,609,Single,Gold,8
3027,19,Male,West,47,26128.82181707039,404,Married,Silver,7
3028,46,Female,East,33,32826.444788764056,317,Divorced,Gold,8
3029,38,Male,East,2,8396.57254472825,504,Divorced,New,1
3030,32,Male,East,42,89708.0487985366,342,Divorced,Platinum,14
3031,69,Male,South,16,29588.639560590724,388,Married,Silver,4
3032,44,Female,North,25,33005.59129258636,456,Married,Gold,10
3033,67,Male,South,15,9159.516949731402,565,Married,New,1
3034,48,Male,South,24,36822.05327443677,433,Single,Gold,11
3035,32,Female,West,15,14160.598647953117,763,Single,New,1
3036,68,Female,North,31,39368.901257735386,431,Divorced,Gold,8
3037,40,Male,East,14,81345.20266012779,333,Divorced,Platinum,12
3038,41,Female,West,14,29921.450551770642,382,Married,Silver,4
3039,61,Male,South,6,79997.94015276166,431,Married,Platinum,13
3040,30,Male,North,14,96335.79325202036,727,Single,Platinum,13
3041,39,Male,East,17,35100.56404169446,503,Single,Gold,10
3042,60,Female,East,18,69920.58309075749,635,Married,Platinum,13
3043,54,Male,South,20,22567.492941578712,796,Married,Silver,7
3044,50,Female,East,17,13229.019897866707,741,Single,New,2
3045,20,Female,East,16,9791.803926678971,557,Divorced,New,1
3046,36,Male,North,40,44513.67107794454,591,Divorced,Gold,8
3047,40,Female,West,39,22183.220282738403,424,Single,Silver,7
3048,46,Female,North,32,26269.57051814691,474,Single,Silver,6
3049,47,Female,West,44,14674.424990826512,791,Divorced,New,2
3050,56,Female,West,9,1155.0279463113343,379,Single,New,1
3051,61,Female,West,27,77159.67039051681,604,Divorced,Platinum,13
3052,64,Male,East,46,42503.70437522403,809,Divorced,Gold,9
3053,42,Female,North,33,9830.866768467054,643,Single,New,2
3054,54,Male,East,10,1367.135634345559,390,Married,New,1
3055,64,Male,South,17,22681.454361827007,468,Married,Silver,3
3056,25,Male,North,49,16472.32135062543,633,Married,Silver,5
3057,59,Male,West,49,17234.938523564408,535,Married,Silver,6
3058,33,Male,East,36,6494.170050716284,698,Married,New,2
3059,25,Male,East,17,34631.354245329945,776,Married,Gold,9
3060,18,Female,North,18,87458.70556475123,834,Married,Platinum,12
3061,61,Female,North,23,40283.97385190545,387,Single,Gold,11
3062,22,Female,West,34,2963.915966491635,552,Single,New,1
3063,20,Male,West,8,74689.58388005325,657,Married,Platinum,12
3064,18,Female,South,13,30017.634538162416,357,Single,Gold,9
3065,21,Female,West,23,8764.660392920568,698,Divorced,New,2
3066,57,Female,East,20,30253.567541115255,820,Married,Gold,9
3067,52,Male,South,22,10070.098924921826,824,Divorced,New,2
3068,49,Female,South,47,24172.55914769471,716,Single,Silver,6
3069,59,Male,South,23,49470.41851580166,692,Married,Gold,11
3070,51,Female,North,41,27839.002265309682,521,Divorced,Silver,6
3071,60,Male,West,35,18780.283688841773,628,Single,Silver,4
3072,42,Male,South,3,59833.34055738428,671,Married,Platinum,13
3073,27,Male,North,34,81305.60903167276,810,Married,Platinum,12
3074,38,Female,North,33,46452.75494044155,452,Divorced,Gold,9
3075,63,Female,South,46,13620.786709000298,779,Divorced,New,2
3076,56,Male,South,17,71617.7295183538,319,Divorced,Platinum,14
3077,44,Female,East,45,55774.47568388756,527,Single,Platinum,13
3078,44,Male,South,19,17292.396318830386,645,Divorced,Silver,7
